,folder,pdb_file,mol2_file,surflex_score,Ki(nM),IC50(nM),Kd(nM),unique_id,pKi,pIC50,pKd,pK,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_validation,max_tanimoto_fep_benchmark
4224,3JZC_4HY,3JZC.pdb,3JZC-results_18862.mol2,9.6385,,0.05;0.04,,3JZC_4HY_3JZC-results_18862,,"[10.301029995663981, 10.397940008672037]",,10.34948500216801,0.1932773109243697,0.1885245901639344,0.2125984251968504,0.1932773109243697
4225,3JZC_4HY,3JZC.pdb,3JZC-results_18864.mol2,9.3022,,0.02,,3JZC_4HY_3JZC-results_18864,,[10.698970004336019],,10.69897000433602,0.2014925373134328,0.1825396825396825,0.2061068702290076,0.2014925373134328
4226,3JZC_4HY,3JZC.pdb,3JZC-results_50171807.mol2,8.7971,,2140,,3JZC_4HY_3JZC-results_50171807,,[5.669586226650809],,5.669586226650809,0.2622950819672131,0.211864406779661,0.2397260273972602,0.2622950819672131
4227,3JZC_4HY,3JZC.pdb,3JZC-results_50178971.mol2,7.9622,,0.26,,3JZC_4HY_3JZC-results_50178971,,[9.585026652029182],,9.585026652029182,0.181159420289855,0.1889763779527559,0.2030075187969924,0.1889763779527559
4228,3JZC_4HY,3JZC.pdb,3JZC-results_50274809.mol2,10.3944,0.84,,,3JZC_4HY_3JZC-results_50274809,[9.075720713938118],,,9.075720713938118,0.1726618705035971,0.1953125,0.1739130434782608,0.224
4229,3JZC_4HY,3JZC.pdb,3JZC-results_50275225.mol2,7.6212,271.0,,,3JZC_4HY_3JZC-results_50275225,[6.567030709125595],,,6.567030709125595,0.1538461538461538,0.1860465116279069,0.1739130434782608,0.1860465116279069
4230,2WF0_ZY0,2WF0.pdb,2WF0-results_26503.mol2,16.4825,,2,,2WF0_ZY0_2WF0-results_26503,,[8.698970004336019],,8.698970004336019,0.25,0.2151898734177215,0.297029702970297,0.3214285714285714
4231,2WF0_ZY0,2WF0.pdb,2WF0-results_26768.mol2,14.1021,,380,,2WF0_ZY0_2WF0-results_26768,,[6.42021640338319],,6.42021640338319,0.2694300518134715,0.224669603524229,0.2989690721649484,0.3532608695652174
4232,2WF0_ZY0,2WF0.pdb,2WF0-results_29755.mol2,15.4713,,9,,2WF0_ZY0_2WF0-results_29755,,[8.045757490560675],,8.045757490560675,0.2666666666666666,0.216589861751152,0.3092783505154639,0.3494623655913978
4233,2WF0_ZY0,2WF0.pdb,2WF0-results_29756.mol2,15.4642,,49,,2WF0_ZY0_2WF0-results_29756,,[7.309803919971486],,7.309803919971486,0.2694300518134715,0.224669603524229,0.2989690721649484,0.3532608695652174
4234,2WF0_ZY0,2WF0.pdb,2WF0-results_29757.mol2,15.2808,,63,,2WF0_ZY0_2WF0-results_29757,,[7.200659450546418],,7.200659450546418,0.2666666666666666,0.222707423580786,0.3025641025641025,0.3494623655913978
4235,2WF0_ZY0,2WF0.pdb,2WF0-results_29758.mol2,15.6993,,110,,2WF0_ZY0_2WF0-results_29758,,[6.958607314841775],,6.958607314841775,0.2626262626262626,0.2145922746781116,0.2979797979797979,0.3439153439153439
4236,2WF0_ZY0,2WF0.pdb,2WF0-results_29761.mol2,15.8576,,19,,2WF0_ZY0_2WF0-results_29761,,[7.721246399047171],,7.721246399047171,0.2587064676616915,0.2170212765957447,0.2935323383084577,0.3385416666666667
4237,2WF0_ZY0,2WF0.pdb,2WF0-results_29762.mol2,17.3042,,23,,2WF0_ZY0_2WF0-results_29762,,[7.638272163982407],,7.638272163982407,0.2587064676616915,0.2222222222222222,0.3,0.3385416666666667
4238,2WF0_ZY0,2WF0.pdb,2WF0-results_29763.mol2,16.1428,,26,,2WF0_ZY0_2WF0-results_29763,,[7.585026652029182],,7.585026652029182,0.265,0.2222222222222222,0.3065326633165829,0.3385416666666667
4239,2WF0_ZY0,2WF0.pdb,2WF0-results_29764.mol2,15.7663,,28,,2WF0_ZY0_2WF0-results_29764,,[7.552841968657781],,7.552841968657781,0.2587064676616915,0.2211538461538461,0.3,0.3385416666666667
4240,2WF0_ZY0,2WF0.pdb,2WF0-results_29765.mol2,15.7451,,34,,2WF0_ZY0_2WF0-results_29765,,[7.468521082957745],,7.468521082957745,0.2587064676616915,0.211864406779661,0.2935323383084577,0.3385416666666667
4241,2WF0_ZY0,2WF0.pdb,2WF0-results_29766.mol2,16.2041,,40,,2WF0_ZY0_2WF0-results_29766,,[7.3979400086720375],,7.397940008672037,0.2623762376237624,0.2151898734177215,0.3034825870646766,0.3350515463917525
4242,2WF0_ZY0,2WF0.pdb,2WF0-results_29767.mol2,15.8531,,87,,2WF0_ZY0_2WF0-results_29767,,[7.060480747381382],,7.060480747381382,0.265,0.2222222222222222,0.3131313131313131,0.3385416666666667
4243,2WF0_ZY0,2WF0.pdb,2WF0-results_29768.mol2,15.8916,,210,,2WF0_ZY0_2WF0-results_29768,,[6.6777807052660805],,6.6777807052660805,0.2598039215686274,0.2184873949579832,0.3043478260869565,0.3316326530612244
4244,2WF0_ZY0,2WF0.pdb,2WF0-results_29769.mol2,15.8535,,420,,2WF0_ZY0_2WF0-results_29769,,[6.376750709602099],,6.376750709602099,0.2613065326633166,0.2057416267942583,0.25,0.3210526315789473
4245,3GN2_AX8,3GN2.pdb,3GN2-results_31797.mol2,3.882,23900,,,3GN2_AX8_3GN2-results_31797,[4.621602099051862],,,4.621602099051862,0.2627118644067797,0.3333333333333333,0.3050847457627119,0.3333333333333333
4246,3GN2_AX8,3GN2.pdb,3GN2-results_31798.mol2,3.6707,400,,,3GN2_AX8_3GN2-results_31798,[6.3979400086720375],,,6.3979400086720375,0.2180451127819548,0.2333333333333333,0.4234234234234234,0.2692307692307692
4247,3GN2_AX8,3GN2.pdb,3GN2-results_31799.mol2,3.5795,510,,,3GN2_AX8_3GN2-results_31799,[6.292429823902063],,,6.292429823902063,0.2230769230769231,0.2372881355932203,0.28,0.2596153846153846
4248,3GN2_AX8,3GN2.pdb,3GN2-results_31800.mol2,5.2658,47,,,3GN2_AX8_3GN2-results_31800,[7.327902142064283],,,7.327902142064283,0.25,0.2196969696969697,0.2575757575757575,0.2678571428571428
4249,3GN2_AX8,3GN2.pdb,3GN2-results_31801.mol2,4.4586,7,,,3GN2_AX8_3GN2-results_31801,[8.154901959985743],,,8.154901959985743,0.2797202797202797,0.2809917355371901,0.2781456953642384,0.3481481481481481
4250,1DMT_RDF,1DMT.pdb,1DMT-results_50251742.mol2,15.1714,,30;2;100,,1DMT_RDF_1DMT-results_50251742,,"[7.522878745280337, 8.698970004336019, 7.0]",,7.522878745280337,0.1712707182320442,0.1518987341772152,0.2196969696969697,0.1712707182320442
4251,1DMT_RDF,1DMT.pdb,1DMT-results_50283634.mol2,12.6445,,9,,1DMT_RDF_1DMT-results_50283634,,[8.045757490560675],,8.045757490560675,0.2040816326530612,0.176,0.2370689655172413,0.2040816326530612
4252,1YT7_3FC,1YT7.pdb,1YT7-results_50169488.mol2,5.608,,130;0.13,,1YT7_3FC_1YT7-results_50169488,,"[6.886056647693163, 9.886056647693163]",,8.386056647693163,0.1842105263157894,0.1796116504854369,0.2549019607843137,0.193069306930693
4253,1P45_TCL,1P45.pdb,1P45-results_8726.mol2,1.0222,200,1000;3000,,1P45_TCL_1P45-results_8726,[6.698970004336019],"[6.0, 5.522878745280337]",,6.698970004336019,0.226890756302521,0.2272727272727272,0.2203389830508474,0.2403846153846154
4254,1XLZ_FIL,1XLZ.pdb,1XLZ-results_14361.mol2,6.6996,,570,,1XLZ_FIL_1XLZ-results_14361,,[6.2441251443275085],,6.2441251443275085,0.2094594594594594,0.1751824817518248,0.24,0.3061224489795918
4255,1XLZ_FIL,1XLZ.pdb,1XLZ-results_14771.mol2,5.8027,,960,,1XLZ_FIL_1XLZ-results_14771,,[6.017728766960431],,6.017728766960431,0.1920529801324503,0.1893939393939394,0.2093023255813953,0.304054054054054
4256,1XLZ_FIL,1XLZ.pdb,1XLZ-results_14773.mol2,8.9401,,25,,1XLZ_FIL_1XLZ-results_14773,,[7.6020599913279625],,7.602059991327962,0.1783439490445859,0.1486486486486486,0.2071428571428571,0.3121019108280254
4257,2NMT_MIM,2NMT.pdb,2NMT-results_50034993.mol2,12.0295,,24,,2NMT_MIM_2NMT-results_50034993,,[7.619788758288394],,7.619788758288394,0.1788990825688073,0.1391304347826087,0.344,0.1952380952380952
4258,3ANR_HRM,3ANR.pdb,3ANR-results_50047019.mol2,7.83,,80;30;60;85,,3ANR_HRM_3ANR-results_50047019,,"[7.096910013008056, 7.522878745280337, 7.221848749616356, 7.070581074285707]",,7.159379381312206,0.2148760330578512,0.2427184466019417,0.2242990654205607,0.2427184466019417
4259,1BN3_AL6,1BN3.pdb,1BN3-results_11390.mol2,7.9818,,1.0,,1BN3_AL6_1BN3-results_11390,,[9.0],,9.0,0.1757575757575757,0.2180851063829787,0.2235294117647059,0.2247191011235955
4260,1BN3_AL6,1BN3.pdb,1BN3-results_11391.mol2,7.7759,,1.0,,1BN3_AL6_1BN3-results_11391,,[9.0],,9.0,0.2025316455696202,0.2198952879581152,0.2470588235294117,0.2265193370165746
4261,1BN3_AL6,1BN3.pdb,1BN3-results_11393.mol2,6.9573,0.34,0.91,,1BN3_AL6_1BN3-results_11393,[9.468521082957745],[9.040958607678906],,9.468521082957745,0.147239263803681,0.1436170212765957,0.15,0.147239263803681
4262,1BN3_AL6,1BN3.pdb,1BN3-results_11394.mol2,5.9825,0.32,0.82,,1BN3_AL6_1BN3-results_11394,[9.494850021680094],[9.086186147616283],,9.494850021680094,0.1538461538461538,0.1954022988505747,0.2538461538461538,0.1954022988505747
4263,1BN3_AL6,1BN3.pdb,1BN3-results_11395.mol2,6.3434,0.25,0.96,,1BN3_AL6_1BN3-results_11395,[9.602059991327963],[9.017728766960431],,9.602059991327964,0.1761006289308176,0.1256544502617801,0.1885714285714285,0.1779141104294478
4264,1BN3_AL6,1BN3.pdb,1BN3-results_11396.mol2,6.2725,0.52,2.0,,1BN3_AL6_1BN3-results_11396,[9.2839966563652],[8.698970004336019],,9.2839966563652,0.1233766233766233,0.1098265895953757,0.1567164179104477,0.1259842519685039
4265,1BN3_AL6,1BN3.pdb,1BN3-results_11403.mol2,6.6401,0.24,,,1BN3_AL6_1BN3-results_11403,[9.619788758288394],,,9.619788758288394,0.1404494382022472,0.1675675675675675,0.2127659574468085,0.1675675675675675
4266,1BN3_AL6,1BN3.pdb,1BN3-results_11408.mol2,8.433,0.1,2.0,,1BN3_AL6_1BN3-results_11408,[10.0],[8.698970004336019],,10.0,0.1241830065359477,0.1129943502824858,0.1510791366906475,0.1241830065359477
4267,1BN3_AL6,1BN3.pdb,1BN3-results_11421.mol2,6.6099,0.11,1.0,,1BN3_AL6_1BN3-results_11421,[9.958607314841775],[9.0],,9.958607314841776,0.2086330935251798,0.1917808219178082,0.1807909604519774,0.23125
4268,1BN3_AL6,1BN3.pdb,1BN3-results_11422.mol2,7.3239,0.08,1.0,,1BN3_AL6_1BN3-results_11422,[10.096910013008056],[9.0],,10.096910013008056,0.2032085561497326,0.2125,0.3151515151515151,0.2204301075268817
4269,1BN3_AL6,1BN3.pdb,1BN3-results_11423.mol2,7.7123,0.12,2.0,,1BN3_AL6_1BN3-results_11423,[9.920818753952375],[8.698970004336019],,9.920818753952377,0.1745283018867924,0.2320441988950276,0.2906976744186046,0.2319587628865979
4270,1BN3_AL6,1BN3.pdb,1BN3-results_11425.mol2,7.0546,0.16,0.6,,1BN3_AL6_1BN3-results_11425,[9.795880017344075],[9.221848749616356],,9.795880017344077,0.1607142857142857,0.1724137931034483,0.1970802919708029,0.1724137931034483
4271,1BN3_AL6,1BN3.pdb,1BN3-results_11935.mol2,5.4479,,,0.1,1BN3_AL6_1BN3-results_11935,,,[10.0],10.0,0.2238805970149253,0.1948051948051948,0.2335766423357664,0.2238805970149253
4272,1BN3_AL6,1BN3.pdb,1BN3-results_11938.mol2,5.7888,,,0.13,1BN3_AL6_1BN3-results_11938,,,[9.886056647693163],9.886056647693165,0.2238805970149253,0.2105263157894736,0.1985815602836879,0.2328767123287671
4273,2W6M_OA1,2W6M.pdb,2W6M-results_32639.mol2,8.7639,,21500,,2W6M_OA1_2W6M-results_32639,,[4.667561540084395],,4.667561540084395,0.2,0.1860465116279069,0.1896551724137931,0.2297297297297297
4274,1XMY_ROL,1XMY.pdb,1XMY-results_14361.mol2,7.1426,,570,,1XMY_ROL_1XMY-results_14361,,[6.2441251443275085],,6.2441251443275085,0.2094594594594594,0.1751824817518248,0.24,0.3061224489795918
4275,1XMY_ROL,1XMY.pdb,1XMY-results_14771.mol2,5.7556,,960,,1XMY_ROL_1XMY-results_14771,,[6.017728766960431],,6.017728766960431,0.1920529801324503,0.1893939393939394,0.2093023255813953,0.304054054054054
4276,1XMY_ROL,1XMY.pdb,1XMY-results_14773.mol2,6.3794,,25,,1XMY_ROL_1XMY-results_14773,,[7.6020599913279625],,7.602059991327962,0.1783439490445859,0.1486486486486486,0.2071428571428571,0.3121019108280254
4277,2BRC_CT5,2BRC.pdb,2BRC-results_15362.mol2,6.9156,,8900;7100,,2BRC_CT5_2BRC-results_15362,,"[5.050609993355087, 5.1487416512809245]",,5.099675822318005,0.1529411764705882,0.3006134969325153,0.2386363636363636,0.3006134969325153
4278,3PE3_UDP,3PE3.pdb,3PE3-results_50118239.mol2,12.5,,1800,,3PE3_UDP_3PE3-results_50118239,,[5.7447274948966935],,5.7447274948966935,0.0892857142857142,0.0921052631578947,0.1055555555555555,0.1329113924050632
4279,1D3G_BRE,1D3G.pdb,1D3G-results_15339.mol2,12.6221,,8,,1D3G_BRE_1D3G-results_15339,,[8.096910013008056],,8.096910013008056,0.25625,0.3106060606060606,0.3012820512820512,0.3106060606060606
4280,3M67_E36,3M67.pdb,3M67-results_50329833.mol2,8.0932,,,100,3M67_E36_3M67-results_50329833,,,[7.0],7.0,0.2592592592592592,0.2338709677419354,0.2657342657342657,0.2592592592592592
4281,3M67_E36,3M67.pdb,3M67-results_50329834.mol2,9.3689,,,20;1800,3M67_E36_3M67-results_50329834,,,"[7.698970004336019, 5.7447274948966935]",6.721848749616356,0.1739130434782608,0.2528735632183908,0.1768292682926829,0.2528735632183908
4282,3M67_E36,3M67.pdb,3M67-results_50329835.mol2,8.2624,,,60,3M67_E36_3M67-results_50329835,,,[7.221848749616356],7.221848749616356,0.2068965517241379,0.2074074074074074,0.2108843537414966,0.2302158273381295
4283,3M67_E36,3M67.pdb,3M67-results_50329836.mol2,8.4669,,,30,3M67_E36_3M67-results_50329836,,,[7.522878745280337],7.522878745280337,0.23841059602649,0.2408759124087591,0.2452830188679245,0.2408759124087591
4284,3M67_E36,3M67.pdb,3M67-results_50380138.mol2,9.8651,,,50;33,3M67_E36_3M67-results_50380138,,,"[7.301029995663981, 7.481486060122112]",7.391258027893047,0.2450331125827814,0.2296296296296296,0.2515723270440251,0.2450331125827814
4285,3M67_E36,3M67.pdb,3M67-results_50380139.mol2,7.6363,,,110;250,3M67_E36_3M67-results_50380139,,,"[6.958607314841775, 6.6020599913279625]",6.780333653084869,0.2424242424242424,0.2162162162162162,0.2727272727272727,0.2424242424242424
4286,3M67_E36,3M67.pdb,3M67-results_50380140.mol2,7.0425,,,130;140;330;430;7;2;333,3M67_E36_3M67-results_50380140,,,"[6.886056647693163, 6.853871964321762, 6.481486060122113, 6.366531544420414, 8.154901959985743, 8.698970004336019, 6.47755576649368]",6.853871964321762,0.2049180327868852,0.184931506849315,0.208,0.2403100775193798
4287,3M67_E36,3M67.pdb,3M67-results_50380141.mol2,8.5859,,,180;67,3M67_E36_3M67-results_50380141,,,"[6.7447274948966935, 7.173925197299173]",6.959326346097933,0.1917808219178082,0.175,0.2142857142857142,0.2142857142857142
4288,3M67_E36,3M67.pdb,3M67-results_50380146.mol2,7.4439,,,100;50,3M67_E36_3M67-results_50380146,,,"[7.0, 7.301029995663981]",7.150514997831991,0.1970802919708029,0.2045454545454545,0.2058823529411764,0.237037037037037
4289,3M67_E36,3M67.pdb,3M67-results_50380151.mol2,7.9351,,,200;100,3M67_E36_3M67-results_50380151,,,"[6.698970004336019, 7.0]",6.849485002168009,0.1908396946564885,0.1794871794871795,0.2121212121212121,0.1923076923076923
4290,3M67_E36,3M67.pdb,3M67-results_50380152.mol2,7.2589,,,270;140;143,3M67_E36_3M67-results_50380152,,,"[6.568636235841013, 6.853871964321762, 6.844663962534939]",6.844663962534939,0.1968503937007874,0.2,0.21875,0.2
4291,3M67_E36,3M67.pdb,3M67-results_50380153.mol2,7.6955,,,150;220;222,3M67_E36_3M67-results_50380153,,,"[6.823908740944319, 6.657577319177793, 6.653647025549361]",6.657577319177793,0.1891891891891892,0.2049180327868852,0.238095238095238,0.2185430463576159
4292,3M67_E36,3M67.pdb,3M67-results_50380155.mol2,7.4252,,,79;67,3M67_E36_3M67-results_50380155,,,"[7.102372908709558, 7.173925197299173]",7.138149053004366,0.1944444444444444,0.1764705882352941,0.2058823529411764,0.1944444444444444
4293,3M67_E36,3M67.pdb,3M67-results_50380158.mol2,7.1628,,,130;200,3M67_E36_3M67-results_50380158,,,"[6.886056647693163, 6.698970004336019]",6.792513326014591,0.1884057971014492,0.1951219512195122,0.21875,0.1954887218045112
4294,3M67_E36,3M67.pdb,3M67-results_50380159.mol2,9.5562,,,37;50,3M67_E36_3M67-results_50380159,,,"[7.431798275933005, 7.301029995663981]",7.366414135798493,0.1914893617021276,0.1702127659574468,0.2090395480225988,0.1914893617021276
4295,2WTD_ZZK,2WTD.pdb,2WTD-results_50309183.mol2,8.5099,,4400,,2WTD_ZZK_2WTD-results_50309183,,[5.356547323513812],,5.356547323513812,0.2039473684210526,0.2767295597484276,0.2816901408450704,0.2957746478873239
4296,2WTD_ZZK,2WTD.pdb,2WTD-results_50309186.mol2,9.2852,,420,,2WTD_ZZK_2WTD-results_50309186,,[6.376750709602099],,6.376750709602099,0.3137254901960784,0.3006535947712418,0.2994011976047904,0.3137254901960784
4297,2WTD_ZZK,2WTD.pdb,2WTD-results_50309188.mol2,8.2997,,3000,,2WTD_ZZK_2WTD-results_50309188,,[5.522878745280337],,5.522878745280337,0.2,0.2716049382716049,0.2758620689655172,0.2896551724137931
4298,2WTD_ZZK,2WTD.pdb,2WTD-results_50309189.mol2,7.664,,2700,,2WTD_ZZK_2WTD-results_50309189,,[5.568636235841013],,5.568636235841013,0.3203125,0.296875,0.3943661971830985,0.37
4299,2WTD_ZZK,2WTD.pdb,2WTD-results_50309193.mol2,8.0079,,2300,,2WTD_ZZK_2WTD-results_50309193,,[5.638272163982407],,5.638272163982407,0.2094594594594594,0.2922077922077922,0.3185185185185185,0.2922077922077922
4300,2WTD_ZZK,2WTD.pdb,2WTD-results_50309194.mol2,8.7955,,270,,2WTD_ZZK_2WTD-results_50309194,,[6.568636235841013],,6.568636235841013,0.24,0.4328358208955223,0.3125,0.4328358208955223
4301,2WTD_ZZK,2WTD.pdb,2WTD-results_50309196.mol2,7.9331,,2200,,2WTD_ZZK_2WTD-results_50309196,,[5.657577319177793],,5.657577319177793,0.3203125,0.3043478260869565,0.32,0.3203125
4302,2WTD_ZZK,2WTD.pdb,2WTD-results_50309197.mol2,9.1462,,2200,,2WTD_ZZK_2WTD-results_50309197,,[5.657577319177793],,5.657577319177793,0.2,0.2692307692307692,0.2705882352941176,0.2692307692307692
4303,2WTD_ZZK,2WTD.pdb,2WTD-results_50309202.mol2,7.87,,1400,,2WTD_ZZK_2WTD-results_50309202,,[5.853871964321762],,5.853871964321762,0.3458646616541353,0.3309352517985611,0.3355263157894737,0.3458646616541353
4304,2WTD_ZZK,2WTD.pdb,2WTD-results_50309203.mol2,8.0426,,1350,,2WTD_ZZK_2WTD-results_50309203,,[5.8696662315049934],,5.8696662315049934,0.2,0.2763157894736842,0.3141025641025641,0.3096774193548387
4305,2WTD_ZZK,2WTD.pdb,2WTD-results_50309205.mol2,8.9316,,1100,,2WTD_ZZK_2WTD-results_50309205,,[5.958607314841775],,5.958607314841775,0.304635761589404,0.304635761589404,0.3109756097560975,0.304635761589404
4306,2WTD_ZZK,2WTD.pdb,2WTD-results_50309206.mol2,8.8816,,310,,2WTD_ZZK_2WTD-results_50309206,,[6.508638306165727],,6.508638306165727,0.2364864864864864,0.3404255319148936,0.310126582278481,0.3828125
4307,2WTD_ZZK,2WTD.pdb,2WTD-results_50309208.mol2,7.9272,,830,,2WTD_ZZK_2WTD-results_50309208,,[6.080921907623926],,6.080921907623926,0.1949685534591195,0.3417721518987341,0.2934131736526946,0.3448275862068966
4308,2WTD_ZZK,2WTD.pdb,2WTD-results_50309210.mol2,8.5078,,600,,2WTD_ZZK_2WTD-results_50309210,,[6.221848749616356],,6.221848749616356,0.3555555555555555,0.3262411347517731,0.3225806451612903,0.3555555555555555
4309,4E49_RCO,4E49.pdb,4E49-results_26187.mol2,3.383,5500;5600;7400,,,4E49_RCO_4E49-results_26187,"[5.259637310505756, 5.251811972993799, 5.130768280269024]",,,5.251811972993799,0.180722891566265,0.2112676056338028,0.2207792207792207,0.5172413793103449
4310,4E49_RCO,4E49.pdb,4E49-results_26188.mol2,3.4459,9900;9920;11400;9910,,,4E49_RCO_4E49-results_26188,"[5.00436480540245, 5.0034883278458215, 4.943095148663527, 5.003926345514724]",,,5.003707336680273,0.1348314606741573,0.1558441558441558,0.1829268292682926,0.3157894736842105
4311,4E49_RCO,4E49.pdb,4E49-results_26189.mol2,3.1467,7700;9400,,,4E49_RCO_4E49-results_26189,"[5.113509274827518, 5.026872146400302]",,,5.070190710613909,0.1348314606741573,0.1346153846153846,0.180722891566265,0.282051282051282
4312,4E49_RCO,4E49.pdb,4E49-results_26190.mol2,1.997,90;100,,,4E49_RCO_4E49-results_26190,"[7.045757490560675, 7.0]",,,7.022878745280337,0.1666666666666666,0.1752577319587628,0.1951219512195122,0.25
4313,4E49_RCO,4E49.pdb,4E49-results_26195.mol2,0.0325,752000,,,4E49_RCO_4E49-results_26195,[3.123782159408358],,,3.123782159408358,0.1666666666666666,0.1752577319587628,0.225,0.25
4314,4E49_RCO,4E49.pdb,4E49-results_50031472.mol2,2.8918,520;540,,,4E49_RCO_4E49-results_50031472,"[6.2839966563652006, 6.267606240177032]",,,6.275801448271116,0.1182795698924731,0.1308411214953271,0.1477272727272727,0.2045454545454545
4315,4E49_RCO,4E49.pdb,4E49-results_50240369.mol2,2.8556,2980;2940,,,4E49_RCO_4E49-results_50240369,"[5.525783735923745, 5.531652669587842]",,,5.528718202755794,0.217391304347826,0.1951219512195122,0.2,0.3170731707317073
4316,4E49_RCO,4E49.pdb,4E49-results_50240430.mol2,2.4625,113500,,,4E49_RCO_4E49-results_50240430,[3.9450041384708583],,,3.9450041384708574,0.1568627450980392,0.1839080459770115,0.1975308641975308,0.4324324324324324
4317,4E49_RCO,4E49.pdb,4E49-results_50336488.mol2,4.3587,500,,,4E49_RCO_4E49-results_50336488,[6.301029995663981],,,6.301029995663981,0.2340425531914893,0.2164948453608247,0.2653061224489796,0.3181818181818182
4318,4E49_RCO,4E49.pdb,4E49-results_50336489.mol2,2.8925,1430,,,4E49_RCO_4E49-results_50336489,[5.844663962534939],,,5.844663962534939,0.27,0.2653061224489796,0.2929292929292929,0.27
4319,4AQC_88A,4AQC.pdb,4AQC-results_50389176.mol2,9.6548,,2;385,,4AQC_88A_4AQC-results_50389176,,"[8.698970004336019, 6.414539270491499]",,7.556754637413759,0.2582781456953642,0.3082191780821918,0.3858267716535433,0.3082191780821918
4320,4AQC_88A,4AQC.pdb,4AQC-results_50389186.mol2,10.8303,,0.90;61,,4AQC_88A_4AQC-results_50389186,,"[9.045757490560675, 7.214670164989233]",,8.130213827774954,0.2631578947368421,0.3988095238095238,0.5205479452054794,0.3988095238095238
4321,2GNL_H52,2GNL.pdb,2GNL-results_14027.mol2,6.4477,,870,,2GNL_H52_2GNL-results_14027,,[6.060480747381382],,6.060480747381382,0.1742424242424242,0.181159420289855,0.2611940298507462,0.1948051948051948
4322,2GNL_H52,2GNL.pdb,2GNL-results_14028.mol2,8.1465,,58,,2GNL_H52_2GNL-results_14028,,[7.236572006437063],,7.236572006437063,0.1911764705882352,0.1777777777777777,0.1970802919708029,0.2043795620437956
4323,1NZ7_901,1NZ7.pdb,1NZ7-results_13971.mol2,15.831,1200,,,1NZ7_901_1NZ7-results_13971,[5.920818753952375],,,5.920818753952375,0.2102272727272727,0.1699029126213592,0.2401574803149606,0.2102272727272727
4324,1NZ7_901,1NZ7.pdb,1NZ7-results_15809.mol2,15.6382,2500,,,1NZ7_901_1NZ7-results_15809,[5.6020599913279625],,,5.6020599913279625,0.2032967032967033,0.1641791044776119,0.2441860465116279,0.2032967032967033
4325,1NZ7_901,1NZ7.pdb,1NZ7-results_15810.mol2,18.0372,3400,,,1NZ7_901_1NZ7-results_15810,[5.468521082957745],,,5.468521082957745,0.2149532710280373,0.1710526315789473,0.3615384615384615,0.2392156862745098
4326,1NZ7_901,1NZ7.pdb,1NZ7-results_15811.mol2,19.139,1300,,,1NZ7_901_1NZ7-results_15811,[5.886056647693163],,,5.886056647693163,0.2162162162162162,0.1610169491525423,0.3578431372549019,0.232824427480916
4327,1NZ7_901,1NZ7.pdb,1NZ7-results_15812.mol2,19.4611,140;126,,,1NZ7_901_1NZ7-results_15812,"[6.853871964321762, 6.899629454882437]",,,6.876750709602099,0.2162162162162162,0.1610169491525423,0.3317307692307692,0.232824427480916
4328,1NZ7_901,1NZ7.pdb,1NZ7-results_15813.mol2,22.7303,250,,,1NZ7_901_1NZ7-results_15813,[6.6020599913279625],,,6.6020599913279625,0.1900452488687782,0.1618257261410788,0.2553956834532374,0.1944444444444444
4329,1NZ7_901,1NZ7.pdb,1NZ7-results_15814.mol2,19.2496,430,,,1NZ7_901_1NZ7-results_15814,[6.366531544420414],,,6.366531544420414,0.178743961352657,0.1510204081632653,0.2446043165467626,0.178743961352657
4330,1NZ7_901,1NZ7.pdb,1NZ7-results_15815.mol2,19.9276,330;200,,,1NZ7_901_1NZ7-results_15815,"[6.481486060122113, 6.698970004336019]",,,6.590228032229065,0.1753554502369668,0.1434782608695652,0.2635379061371841,0.1753554502369668
4331,1NZ7_901,1NZ7.pdb,1NZ7-results_15816.mol2,20.9951,710;1000,,,1NZ7_901_1NZ7-results_15816,"[6.1487416512809245, 6.0]",,,6.074370825640463,0.1737089201877934,0.1422413793103448,0.3009708737864077,0.1737089201877934
4332,1NZ7_901,1NZ7.pdb,1NZ7-results_15817.mol2,19.9748,120;100,,,1NZ7_901_1NZ7-results_15817,"[6.920818753952375, 7.0]",,,6.9604093769761874,0.1770334928229665,0.1464435146443514,0.2608695652173913,0.1770334928229665
4333,1NZ7_901,1NZ7.pdb,1NZ7-results_15818.mol2,18.5376,130;126,,,1NZ7_901_1NZ7-results_15818,"[6.886056647693163, 6.899629454882437]",,,6.8928430512878,0.1737089201877934,0.1440329218106996,0.2526690391459075,0.1737089201877934
4334,1NZ7_901,1NZ7.pdb,1NZ7-results_15819.mol2,20.2074,76;77;63,,,1NZ7_901_1NZ7-results_15819,"[7.119186407719209, 7.113509274827518, 7.200659450546418]",,,7.119186407719209,0.1770334928229665,0.1447368421052631,0.273076923076923,0.1770334928229665
4335,1NZ7_901,1NZ7.pdb,1NZ7-results_15820.mol2,19.3611,470;398,,,1NZ7_901_1NZ7-results_15820,"[6.327902142064283, 6.400116927926312]",,,6.364009534995297,0.1737089201877934,0.1475409836065573,0.2526690391459075,0.1855203619909502
4336,1NZ7_901,1NZ7.pdb,1NZ7-results_15821.mol2,18.6667,540,,,1NZ7_901_1NZ7-results_15821,[6.267606240177032],,,6.267606240177032,0.1792452830188679,0.152,0.2689393939393939,0.1804511278195488
