,PDB_code,-logKd/Ki,refined,core,split_core,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_fep_benchmark
9292,6eb2,6.32,False,False,train,0.2463054187192118,0.2307692307692307,0.2476190476190476
9293,6oco,6.32,False,False,train,0.2482758620689655,0.2430555555555555,0.2621951219512195
9294,6pvw,6.32,True,False,train,0.0825688073394495,0.0772727272727272,0.1182266009852216
9295,6rot,6.32,True,False,train,0.4791666666666667,0.2215189873417721,0.4895104895104895
9296,6upj,6.32,True,False,train,0.2191780821917808,0.1777777777777777,0.2191780821917808
9297,1c29,6.33,False,False,train,0.134453781512605,0.1238938053097345,0.1857142857142857
9298,1c8v,6.33,False,False,train,0.1538461538461538,0.1241830065359477,0.2027027027027027
9299,1ex8,6.33,True,False,train,0.1068376068376068,0.0991379310344827,0.1298701298701298
9300,1xhm,6.33,False,False,train,0.1863013698630137,0.0997566909975669,0.2005571030640668
9301,1yys,6.33,False,False,train,0.0955882352941176,0.1008403361344537,0.1224489795918367
9302,2qbr,6.33,True,True,test,1.0,0.2222222222222222,1.0
9303,2y1w,6.33,False,False,train,0.2181818181818181,0.2375,0.2420382165605095
9304,3dxk,6.33,False,False,train,0.3504273504273504,0.2321428571428571,0.3504273504273504
9305,3hv3,6.33,False,False,train,0.2,0.2857142857142857,0.327683615819209
9306,3hxi,6.33,False,False,train,0.0883534136546184,0.0897959183673469,0.1174242424242424
9307,3nsh,6.33,False,False,train,0.1616766467065868,0.2,1.0
9308,3u8d,6.33,False,False,train,0.2635135135135135,0.2010869565217391,0.2635135135135135
9309,4i0z,6.33,False,False,train,0.2574850299401197,0.1949685534591195,0.2574850299401197
9310,4nbl,6.33,True,False,train,0.2137931034482758,0.2075471698113207,0.2406015037593984
9311,4nk3,6.33,False,False,train,0.13125,0.1052631578947368,0.1780821917808219
9312,4tn4,6.33,False,False,train,0.2875816993464052,0.1977401129943503,0.2875816993464052
9313,4v0i,6.33,False,False,train,0.2111801242236025,0.2269938650306748,0.2784090909090909
9314,4zg6,6.33,False,False,train,0.2366863905325443,0.2604166666666667,0.2604166666666667
9315,4zvi,6.33,True,False,train,0.2681159420289855,0.2114285714285714,0.2681159420289855
9316,5ab9,6.33,False,False,train,0.1654676258992805,0.2644628099173554,0.2644628099173554
9317,5fue,6.33,False,False,train,0.4396551724137931,0.263803680981595,0.4396551724137931
9318,5l3f,6.33,False,False,train,0.1140350877192982,0.1186440677966101,0.1403508771929824
9319,5mrb,6.33,True,False,valid,0.1900452488687782,0.2564102564102564,0.2564102564102564
9320,5n49,6.33,False,False,train,0.2080536912751678,0.1878453038674033,0.2080536912751678
9321,5n8w,6.33,False,False,train,0.1432748538011695,0.1017811704834605,0.1432748538011695
9322,5nk7,6.33,True,False,train,0.2469135802469135,0.2216981132075471,0.2469135802469135
9323,5nu5,6.33,False,False,train,0.2080536912751678,0.1914893617021276,0.2080536912751678
9324,5u48,6.33,False,False,train,0.1487603305785124,0.150375939849624,0.1654135338345864
9325,5u4d,6.33,True,False,train,0.216,0.2033898305084746,0.2307692307692307
9326,5u4f,6.33,False,False,train,0.1774193548387097,0.16,0.1864406779661017
9327,5x72,6.33,False,False,train,0.2928571428571428,0.2644628099173554,0.2967741935483871
9328,6aa4,6.33,False,False,train,0.1379310344827586,0.1144578313253012,0.141025641025641
9329,6bgx,6.33,False,False,train,0.2179487179487179,0.1843575418994413,0.2179487179487179
9330,6fzj,6.33,False,False,train,0.0906432748538011,0.0564516129032258,0.0948509485094851
9331,6qw7,6.33,False,False,train,0.13125,0.1052631578947368,0.1780821917808219
9332,6r7r,6.33,False,False,train,0.15,0.0657894736842105,0.15
9333,1bdq,6.34,True,False,train,0.2914285714285714,0.180722891566265,0.2914285714285714
9334,1i00,6.34,False,False,train,0.2134146341463414,0.2091503267973856,0.2134146341463414
9335,1w9v,6.34,True,False,train,0.1810699588477366,0.1687763713080168,0.1810699588477366
9336,1xq0,6.34,True,False,train,0.1818181818181818,0.2230215827338129,0.240506329113924
9337,2byi,6.34,False,False,train,0.2024539877300613,0.2147239263803681,0.2447552447552447
9338,3cj5,6.34,True,False,train,0.1839080459770115,0.1944444444444444,0.2267441860465116
9339,3iut,6.34,False,False,train,0.2439024390243902,0.1722222222222222,0.2439024390243902
9340,3zk6,6.34,True,False,train,0.2403846153846154,0.2055555555555555,0.2430278884462151
9341,4hev,6.34,False,False,train,0.0851063829787234,0.0700636942675159,0.109375
9342,4j3u,6.34,False,False,train,0.0211267605633802,0.0278422273781902,0.0586797066014669
9343,4lkm,6.34,False,False,train,0.1111111111111111,0.0787878787878787,0.1147540983606557
9344,4muf,6.34,True,False,train,0.2654320987654321,0.2517985611510791,0.2654320987654321
9345,4pnr,6.34,False,False,train,0.2204724409448819,0.2967032967032967,0.2967032967032967
9346,4qmm,6.34,False,False,train,0.2,0.2061855670103092,0.2923976608187134
9347,4qrc,6.34,False,False,train,0.1878172588832487,0.2068965517241379,0.2272727272727272
9348,4z0k,6.34,True,False,train,0.1636363636363636,0.1978021978021978,0.1987179487179487
9349,5bms,6.34,False,False,train,0.2222222222222222,0.1861702127659574,0.2222222222222222
9350,5elz,6.34,False,False,train,0.1560693641618497,0.1322751322751322,0.2109704641350211
9351,5ewz,6.34,False,False,train,0.1037735849056603,0.06,0.1139240506329113
9352,5k8v,6.34,False,False,train,0.0975609756097561,0.0994475138121546,0.1538461538461538
9353,5kbe,6.34,True,False,train,0.180722891566265,0.2112676056338028,0.5172413793103449
9354,5m04,6.34,True,False,train,0.0864864864864864,0.0898203592814371,0.136094674556213
9355,5up0,6.34,False,False,train,0.2027972027972027,0.2024539877300613,0.2222222222222222
9356,5y0z,6.34,False,False,train,0.1527093596059113,0.1846153846153846,0.1846153846153846
9357,5yr4,6.34,False,False,train,0.1069182389937107,0.0855263157894736,0.1094890510948905
9358,6bin,6.34,False,False,train,0.0807291666666666,0.0641975308641975,0.0865139949109414
9359,6d5j,6.34,True,False,train,0.2251655629139073,0.22,0.2321428571428571
9360,6da4,6.34,False,False,train,0.0729166666666666,0.0864197530864197,0.0864197530864197
9361,6ffh,6.34,False,False,train,0.2429906542056074,0.2013422818791946,0.3089430894308943
9362,1cbx,6.35,True,False,train,0.2807017543859649,0.1666666666666666,0.4210526315789473
9363,1gjb,6.35,False,False,train,0.2727272727272727,0.3135593220338983,0.5689655172413793
9364,1gjc,6.35,True,False,train,0.2727272727272727,0.3135593220338983,0.5689655172413793
9365,1mik,6.35,False,False,train,0.063400576368876,0.0688705234159779,0.0807799442896936
9366,1o48,6.35,False,False,train,0.2791878172588832,0.2200956937799043,0.2817460317460317
9367,1qwf,6.35,False,False,train,0.0938337801608579,0.0597014925373134,0.1024258760107816
9368,1yrs,6.35,False,False,train,0.2463768115942029,0.2170542635658914,0.2962962962962963
9369,2f2c,6.35,False,False,train,0.1920529801324503,0.1823204419889502,0.1920529801324503
9370,2j7f,6.35,True,False,train,0.0884955752212389,0.0970149253731343,0.1550387596899224
9371,2p09,6.35,True,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
9372,2qpj,6.35,False,False,train,0.2840909090909091,0.1476190476190476,0.2840909090909091
9373,3ckp,6.35,True,False,train,0.265625,0.2420091324200913,0.3172043010752688
9374,3ctt,6.35,True,False,train,0.0392156862745098,0.065040650406504,0.1338582677165354
9375,3ed0,6.35,True,False,train,0.1366906474820144,0.158273381294964,0.1636363636363636
9376,3eid,6.35,False,False,train,0.2169312169312169,0.2842639593908629,0.3026315789473684
9377,3fr5,6.35,False,False,train,0.2709677419354839,0.2093023255813953,0.2709677419354839
9378,3fvh,6.35,True,False,train,0.1133004926108374,0.1016949152542373,0.1220657276995305
9379,3hik,6.35,False,False,train,0.1542056074766355,0.0962566844919786,0.160377358490566
9380,3rt8,6.35,True,False,train,0.1307692307692307,0.109090909090909,0.1481481481481481
9381,4azf,6.35,False,False,train,0.2162162162162162,0.2483221476510067,0.2903225806451613
9382,4eo4,6.35,False,False,train,0.1173184357541899,0.1077844311377245,0.1511627906976744
9383,4hl5,6.35,False,False,train,0.2923076923076923,0.3592233009708738,0.3592233009708738
9384,4i0f,6.35,False,False,train,0.1790123456790123,0.1866666666666666,0.1975308641975308
9385,4i67,6.35,False,False,train,0.0676691729323308,0.0661938534278959,0.0875912408759124
9386,4lq3,6.35,False,False,valid,0.1354166666666666,0.1436781609195402,0.1436781609195402
9387,4mk5,6.35,False,False,train,0.2909090909090909,0.2602739726027397,0.3551401869158878
9388,4qvm,6.35,False,False,train,0.2435897435897435,0.1647058823529411,0.2959183673469387
9389,4qw5,6.35,False,False,train,0.2488479262672811,0.1769230769230769,0.2488479262672811
9390,4zpe,6.35,False,False,train,0.2430939226519337,0.1973094170403587,0.2430939226519337
9391,5a2k,6.35,False,False,train,0.1635514018691588,0.0809716599190283,0.1792452830188679
9392,5ctc,6.35,False,False,train,0.16,0.1893491124260355,0.1893491124260355
9393,5duc,6.35,False,False,train,0.1925133689839572,0.2185792349726776,0.2446808510638297
9394,5ivv,6.35,True,False,train,0.1968503937007874,0.273972602739726,0.273972602739726
9395,5k5e,6.35,False,False,train,0.2127659574468085,0.2033898305084746,0.2184466019417475
9396,5lz5,6.35,True,False,train,0.2549019607843137,0.2061068702290076,0.2549019607843137
9397,5ove,6.35,False,False,train,0.2641509433962264,0.274390243902439,0.291044776119403
9398,5tuq,6.35,False,False,train,0.2684563758389262,0.1857923497267759,0.2684563758389262
9399,5tuy,6.35,False,False,train,0.2105263157894736,0.213903743315508,0.274390243902439
9400,5u4e,6.35,False,False,train,0.2076923076923077,0.1951219512195122,0.21875
9401,5vcz,6.35,True,False,train,0.2,0.1751152073732718,0.2023809523809523
9402,6cvf,6.35,True,False,train,0.0892857142857142,0.0886075949367088,0.1257861635220125
9403,6j10,6.35,False,False,train,0.2148760330578512,0.1544715447154471,0.2660550458715596
9404,1c5q,6.36,True,False,train,0.1770833333333333,0.1428571428571428,0.2571428571428571
9405,1ela,6.36,True,False,train,0.2654320987654321,0.1736842105263158,0.2962962962962963
9406,1fta,6.36,False,False,train,0.1042944785276073,0.0994152046783625,0.1558441558441558
9407,1o2o,6.36,True,False,train,0.2027972027972027,0.2196969696969697,0.2785714285714286
9408,1o49,6.36,False,False,train,0.2831050228310502,0.213953488372093,0.2831050228310502
9409,2iws,6.36,False,False,train,0.1381578947368421,0.1654676258992805,0.1654676258992805
9410,2owb,6.36,False,False,train,0.1807909604519774,0.3205128205128205,0.3205128205128205
9411,2y76,6.36,False,False,train,0.2,0.1851851851851851,0.2
9412,3g90,6.36,False,False,train,0.2075471698113207,0.2,0.2183908045977011
9413,3oku,6.36,True,False,train,0.1578947368421052,0.1468926553672316,0.1578947368421052
9414,3t6b,6.36,True,False,train,0.2829268292682926,0.168103448275862,0.297029702970297
9415,3t6j,6.36,False,False,train,0.2829268292682926,0.168103448275862,0.297029702970297
9416,3uwo,6.36,False,False,train,0.2644628099173554,0.2753623188405797,0.2758620689655172
9417,3v2p,6.36,True,False,train,0.08,0.0674157303370786,0.0901639344262295
9418,3wsy,6.36,False,False,train,0.1812688821752265,0.0901856763925729,0.1914893617021276
9419,4anv,6.36,False,False,train,0.3160919540229885,0.2896174863387978,0.3160919540229885
9420,4iti,6.36,False,False,train,0.2,0.225,0.2592592592592592
9421,4j0y,6.36,False,False,train,0.2080536912751678,0.1883116883116883,0.5294117647058824
9422,4j4v,6.36,False,False,train,0.1885714285714285,0.2,0.2064516129032258
9423,4mg7,6.36,False,False,train,0.1602564102564102,0.1812080536912751,0.1812080536912751
9424,4mk7,6.36,False,False,valid,0.2016806722689075,0.2935779816513761,0.2935779816513761
9425,4o36,6.36,False,False,train,0.099767981438515,0.0786026200873362,0.1160896130346232
9426,4psq,6.36,False,False,train,0.261437908496732,0.225563909774436,0.3024691358024691
9427,5ant,6.36,True,False,train,0.2461538461538461,0.2123287671232876,1.0
9428,5d3x,6.36,True,False,train,0.0457142857142857,0.0573248407643312,0.0718562874251497
9429,5dp8,6.36,False,False,train,0.2245989304812834,0.1626794258373205,0.2245989304812834
9430,5hm0,6.36,False,False,train,0.2313432835820895,0.2377049180327868,0.25
9431,5in9,6.36,False,False,train,0.2091503267973856,0.1724137931034483,0.2091503267973856
9432,5u4a,6.36,False,False,train,0.1526717557251908,0.1587301587301587,0.1639344262295081
9433,5ucj,6.36,True,False,train,0.2237762237762237,0.2058823529411764,0.25
9434,5ue4,6.36,False,False,train,0.2426470588235294,0.2037037037037037,0.2426470588235294
9435,5wa6,6.36,False,False,train,0.2926829268292683,0.2264150943396226,0.2926829268292683
9436,5wep,6.36,False,False,train,0.1215469613259668,0.1420765027322404,0.1420765027322404
9437,5xo7,6.36,True,False,train,0.170886075949367,0.1589403973509933,0.1757575757575757
9438,6abp,6.36,False,False,train,0.0387596899224806,0.073394495412844,0.1111111111111111
9439,6ilq,6.36,False,False,train,0.1847826086956521,0.2163461538461538,0.2163461538461538
9440,6q37,6.36,False,False,train,0.0820895522388059,0.064516129032258,0.0827067669172932
9441,6rvk,6.36,False,False,train,0.2700729927007299,0.2073170731707317,0.2700729927007299
9442,1g3f,6.37,False,False,train,0.1268115942028985,0.0610932475884244,0.1277372262773722
9443,1gx8,6.37,True,False,train,0.0949367088607595,0.0846153846153846,0.10625
9444,1hbv,6.37,True,False,train,0.1919191919191919,0.1377777777777777,0.1969696969696969
9445,1hms,6.37,True,False,train,0.08,0.0674157303370786,0.0901639344262295
9446,2q9n,6.37,False,False,train,0.1168831168831168,0.1183431952662721,0.1346153846153846
9447,2qpq,6.37,True,False,train,0.1568627450980392,0.0602409638554216,0.1568627450980392
9448,2w9h,6.37,True,False,valid,0.25,0.24,0.25
9449,2ym5,6.37,False,False,train,0.2292993630573248,0.2127659574468085,0.2292993630573248
9450,2zdk,6.37,True,False,train,0.3129251700680272,0.1675977653631284,0.4598540145985401
9451,3i7g,6.37,False,False,train,0.2413793103448276,0.1942857142857142,0.2432432432432432
9452,3o88,6.37,False,False,train,0.2928571428571428,0.2032520325203252,0.302158273381295
9453,3qlm,6.37,True,False,valid,0.0845070422535211,0.0705882352941176,0.0964912280701754
9454,3ui2,6.37,False,False,train,0.0893719806763285,0.046875,0.0970873786407767
9455,4e5h,6.37,False,False,train,0.2727272727272727,0.1933333333333333,0.3541666666666667
9456,4gw1,6.37,False,False,train,0.1111111111111111,0.1029411764705882,0.112087912087912
9457,4ks3,6.37,False,False,valid,0.1228070175438596,0.1223404255319148,0.1407407407407407
9458,4mm4,6.37,False,False,train,0.2101910828025477,0.2418300653594771,0.2515337423312883
9459,4mpe,6.37,False,False,train,0.1515151515151515,0.1586206896551724,0.1592356687898089
9460,4r91,6.37,False,False,train,0.1436781609195402,0.0989010989010989,0.1809523809523809
9461,5d0r,6.37,True,False,train,0.184,0.175,0.203883495145631
9462,5fdg,6.37,False,False,train,0.2810457516339869,0.1933333333333333,0.3636363636363636
9463,5g53,6.37,False,False,train,0.1214285714285714,0.1079136690647482,0.1578947368421052
9464,5klz,6.37,False,False,train,0.1042944785276073,0.0994152046783625,0.1558441558441558
9465,5qbv,6.37,False,False,train,0.2511848341232227,0.2541666666666666,0.2541666666666666
9466,5tln,6.37,False,False,train,0.2464788732394366,0.1686746987951807,0.3132530120481928
9467,5u7l,6.37,False,False,train,0.1657458563535911,0.2259887005649717,0.2259887005649717
9468,5uqv,6.37,False,False,train,0.1923076923076923,0.3137254901960784,0.3137254901960784
9469,5vb6,6.37,True,False,train,0.3023255813953488,0.2325581395348837,0.3023255813953488
9470,5vll,6.37,False,False,train,0.1179039301310043,0.0978043912175648,0.159533073929961
9471,5y53,6.37,False,False,train,0.07168458781362,0.0512820512820512,0.07168458781362
9472,6eab,6.37,False,False,train,0.23125,0.2207792207792207,0.23125
9473,6u8b,6.37,True,False,train,0.2133333333333333,0.2627118644067797,0.2627118644067797
9474,1qja,6.38,False,False,train,0.1837455830388692,0.1038961038961039,0.2043010752688172
9475,1qjb,6.38,False,False,train,0.1888888888888888,0.1088435374149659,0.2105263157894736
9476,1ukh,6.38,False,False,train,0.175,0.1,0.1855345911949685
9477,1xm6,6.38,False,False,train,0.1968503937007874,0.2016129032258064,0.3233082706766917
9478,1xnx,6.38,False,False,train,0.0993788819875776,0.1184210526315789,0.1188811188811188
9479,2er0,6.38,False,False,train,0.2205882352941176,0.132258064516129,0.2250922509225092
9480,2hkf,6.38,True,False,train,0.1363636363636363,0.0641891891891891,0.1363636363636363
9481,2q2c,6.38,False,False,train,0.1025641025641025,0.1341463414634146,0.1341463414634146
9482,2wcg,6.38,False,False,train,0.0492957746478873,0.064516129032258,0.1153846153846153
9483,2ybu,6.38,False,False,train,0.1547619047619047,0.1235955056179775,0.1547619047619047
9484,3hau,6.38,False,False,train,0.074074074074074,0.0638297872340425,0.0830039525691699
9485,3l3a,6.38,False,False,train,0.3095238095238095,0.2373737373737373,0.3095238095238095
9486,3oqk,6.38,False,False,train,0.3,0.2307692307692307,1.0
9487,4f3h,6.38,False,False,train,0.0912863070539419,0.0854700854700854,0.1204819277108433
9488,4nzn,6.38,False,False,train,0.1641025641025641,0.1121495327102803,0.1641025641025641
9489,4tki,6.38,False,False,train,0.1637931034482758,0.1727272727272727,0.1866666666666666
9490,4u6x,6.38,False,False,train,0.1437308868501529,0.1039325842696629,0.1578947368421052
9491,4unn,6.38,False,False,train,0.2461538461538461,0.264,0.264
9492,4yyt,6.38,True,False,train,0.2155172413793103,0.1782178217821782,0.2545454545454545
9493,5f01,6.38,False,False,train,0.2191780821917808,0.1768707482993197,0.2191780821917808
9494,5nya,6.38,True,False,train,0.1910112359550561,0.2051282051282051,0.4054054054054054
9495,5v7a,6.38,True,False,valid,0.1206896551724138,0.1186440677966101,0.145631067961165
9496,5xig,6.38,False,False,train,0.1917808219178082,0.2016806722689075,0.2075471698113207
9497,6c8c,6.38,False,False,train,0.2302631578947368,0.1917808219178082,0.2302631578947368
9498,6equ,6.38,True,False,train,0.2923976608187134,0.2142857142857142,0.2923976608187134
9499,6m8y,6.38,False,False,train,0.3724137931034483,0.1555555555555555,0.3724137931034483
9500,6q38,6.38,False,False,train,0.1095041322314049,0.1178861788617886,0.1409523809523809
9501,1lol,6.39,False,False,train,0.0909090909090909,0.0967741935483871,0.1464968152866242
9502,1o79,6.39,False,False,train,0.2138364779874214,0.1952662721893491,0.2447916666666666
9503,1ocn,6.39,False,False,train,0.057471264367816,0.0764331210191082,0.1575342465753424
9504,1xog,6.39,False,False,train,0.150375939849624,0.109090909090909,0.150375939849624
9505,3ess,6.39,False,False,train,0.2018348623853211,0.2019230769230769,0.2142857142857142
9506,3v7d,6.39,False,False,train,0.1886792452830188,0.0939226519337016,0.1993670886075949
9507,3vyd,6.39,False,False,train,0.1751412429378531,0.1515151515151515,0.191860465116279
9508,4i12,6.39,False,False,train,0.1685393258426966,0.1781609195402299,0.1943127962085308
9509,4q4p,6.39,True,False,train,0.1910828025477707,0.1633986928104575,0.2439024390243902
9510,4yoj,6.39,False,False,train,0.2958579881656805,0.2476635514018691,0.2958579881656805
9511,5akw,6.39,False,False,valid,0.2735042735042735,0.2478632478632478,0.2735042735042735
9512,5eom,6.39,False,False,train,0.0833333333333333,0.0853658536585365,0.1213872832369942
9513,5khk,6.39,False,False,train,0.109090909090909,0.1134751773049645,0.140625
9514,5nze,6.39,True,False,train,0.1328125,0.1009174311926605,0.160377358490566
9515,5vqz,6.39,False,False,train,0.2391304347826087,0.2085308056872037,0.2391304347826087
9516,5wyr,6.39,False,False,train,0.1085714285714285,0.0967741935483871,0.1428571428571428
9517,5xqx,6.39,False,False,train,0.25,0.2197802197802197,0.3294117647058823
9518,5ylt,6.39,False,False,train,0.1907894736842105,0.2054794520547945,0.2094594594594594
9519,6bgz,6.39,False,False,train,0.2608695652173913,0.2329545454545454,0.2608695652173913
9520,6bkx,6.39,False,False,train,0.2758620689655172,0.2088607594936709,0.2758620689655172
9521,6bqd,6.39,False,False,train,0.1942446043165467,0.2058823529411764,1.0
9522,6csq,6.39,True,False,train,0.2079207920792079,0.0916030534351145,0.2079207920792079
9523,6gf9,6.39,True,False,train,0.0821917808219178,0.0689655172413793,0.0932203389830508
9524,6hoq,6.39,True,False,train,0.1782178217821782,0.1592920353982301,0.2232142857142857
9525,6jki,6.39,False,False,train,0.1085714285714285,0.0967741935483871,0.1428571428571428
9526,6nk0,6.39,False,False,train,0.1605633802816901,0.1177944862155388,0.1844380403458213
9527,6r4s,6.39,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
9528,10gs,6.4,True,False,train,0.2955974842767295,0.1812080536912751,0.2955974842767295
9529,1a07,6.4,False,False,train,0.1944444444444444,0.1336633663366336,0.221311475409836
9530,1a1b,6.4,False,False,train,0.1550802139037433,0.1290322580645161,0.1550802139037433
9531,1a1c,6.4,False,False,train,0.1925133689839572,0.125,0.1925133689839572
9532,1c3r,6.4,False,False,train,0.15625,0.1636363636363636,0.1756756756756756
9533,1fq4,6.4,False,False,train,0.171945701357466,0.1693548387096774,0.1795918367346938
9534,1g7v,6.4,True,False,train,0.0833333333333333,0.0611111111111111,0.0833333333333333
9535,1i7c,6.4,False,False,train,0.063063063063063,0.053763440860215,0.063063063063063
9536,1i7z,6.4,True,False,train,0.1879194630872483,0.1726190476190476,0.203125
9537,1igb,6.4,True,False,train,0.2241379310344827,0.1573033707865168,0.2333333333333333
9538,1jrs,6.4,False,False,train,0.1097560975609756,0.0863309352517985,0.1271676300578034
9539,1nzv,6.4,False,False,valid,0.1750841750841751,0.1114285714285714,0.1924398625429553
9540,1rth,6.4,False,False,train,0.203125,0.1705426356589147,0.2406015037593984
9541,1t2v,6.4,False,False,train,0.1909814323607427,0.1057471264367816,0.1909814323607427
9542,1upk,6.4,False,False,train,0.2422680412371134,0.1853932584269663,0.2448979591836734
9543,1usk,6.4,True,False,train,0.1089108910891089,0.1408450704225352,0.1555555555555555
9544,1yvm,6.4,True,False,train,0.1875,0.2717391304347826,0.2717391304347826
9545,1z2b,6.4,False,False,train,0.1641221374045801,0.1399317406143344,0.1641221374045801
9546,2a4l,6.4,False,False,train,0.2279411764705882,0.18125,0.2553191489361702
9547,2ai7,6.4,False,False,train,0.21,0.1755725190839694,0.5384615384615384
9548,2c1b,6.4,False,False,train,0.2012578616352201,0.2126436781609195,0.2289156626506024
9549,2cmo,6.4,False,False,train,0.2192513368983957,0.1864406779661017,0.2192513368983957
9550,2g9q,6.4,False,False,train,0.044776119402985,0.0769230769230769,0.1203703703703703
9551,2jbk,6.4,False,False,train,0.0991735537190082,0.0898876404494382,0.1066666666666666
9552,2n9x,6.4,False,False,train,0.0676691729323308,0.0761061946902654,0.0957264957264957
9553,2nno,6.4,False,False,train,0.2049180327868852,0.1640625,0.2295081967213114
9554,2o2u,6.4,False,False,train,0.2237762237762237,0.1666666666666666,0.2237762237762237
9555,2qqs,6.4,False,False,train,0.0702341137123745,0.066420664206642,0.077127659574468
9556,2waj,6.4,False,False,train,0.225563909774436,0.2700729927007299,0.2700729927007299
9557,2y8c,6.4,True,False,train,0.238341968911917,0.2018348623853211,0.2826086956521739
9558,2zaz,6.4,False,False,train,0.1910828025477707,0.2485207100591716,0.2485207100591716
9559,2zdl,6.4,True,False,train,0.3216783216783216,0.1647727272727272,0.4736842105263157
9560,3arq,6.4,True,True,test,0.1542553191489361,0.1379310344827586,0.1729729729729729
9561,3dz4,6.4,False,False,train,0.1133333333333333,0.1270718232044199,0.1604938271604938
9562,3jq9,6.4,False,False,train,0.1398601398601398,0.1785714285714285,0.2371794871794871
9563,3k1j,6.4,True,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
9564,3kmc,6.4,True,False,train,0.1564625850340136,0.119205298013245,0.1869918699186991
9565,3ll8,6.4,False,False,train,0.1155015197568389,0.0506666666666666,0.1155015197568389
9566,3lw0,6.4,False,False,valid,0.1968085106382978,0.203125,0.203125
9567,3o3j,6.4,False,False,train,0.2272727272727272,0.2065217391304347,0.3098591549295774
9568,3pn3,6.4,False,False,train,0.2352941176470588,0.1654135338345864,0.3466666666666667
9569,3rsb,6.4,False,False,train,0.0812182741116751,0.0837988826815642,0.1270718232044199
9570,3s72,6.4,True,False,train,0.1792452830188679,0.2413793103448276,0.2567567567567567
9571,3sfi,6.4,False,False,train,0.1607142857142857,0.1388888888888889,0.1891891891891892
9572,3szm,6.4,False,False,train,0.1282051282051282,0.0934256055363321,0.1282051282051282
9573,3tf6,6.4,True,False,train,0.1839080459770115,0.1651376146788991,0.25
9574,3zll,6.4,True,False,train,0.2523364485981308,0.2448979591836734,0.3823529411764705
9575,4afj,6.4,False,False,train,0.2413793103448276,0.2991452991452991,0.2991452991452991
9576,4c7t,6.4,False,False,valid,0.2130177514792899,0.2951807228915662,0.2951807228915662
9577,4cff,6.4,False,False,train,0.19375,0.2222222222222222,0.2519083969465648
9578,4cga,6.4,True,False,train,0.238095238095238,0.2038216560509554,0.2765957446808511
9579,4dpf,6.4,False,False,train,0.1950207468879668,0.2314410480349345,0.3366336633663366
9580,4e26,6.4,False,False,valid,0.2333333333333333,0.217391304347826,0.2333333333333333
9581,4eu0,6.4,True,False,train,0.0987654320987654,0.0901287553648068,0.1295546558704453
9582,4ff8,6.4,False,False,train,0.2375690607734806,0.1584158415841584,0.2375690607734806
9583,4hcv,6.4,False,False,train,0.2052631578947368,0.2877358490566037,0.2877358490566037
9584,4je7,6.4,True,False,train,0.1524390243902439,0.0947368421052631,0.1543209876543209
9585,4jj7,6.4,False,False,train,0.1395348837209302,0.0974358974358974,0.1395348837209302
9586,4m3b,6.4,False,False,train,0.1865671641791045,0.25,0.25
9587,4mbc,6.4,False,False,valid,0.1875,0.2448979591836734,0.2448979591836734
9588,4mss,6.4,True,False,train,0.0672268907563025,0.0921985815602836,0.1382113821138211
9589,4o3u,6.4,False,False,train,0.1092077087794432,0.0948275862068965,0.1184510250569476
9590,4p00,6.4,False,False,train,0.0912863070539419,0.0854700854700854,0.1204819277108433
9591,4p02,6.4,False,False,train,0.0912863070539419,0.0854700854700854,0.1204819277108433
9592,4pax,6.4,False,False,valid,0.1711711711711711,0.3010752688172043,0.3010752688172043
9593,4pmp,6.4,False,False,train,0.220125786163522,0.2386363636363636,0.3544303797468354
9594,4qnu,6.4,False,False,train,0.1103896103896103,0.1,0.1420454545454545
9595,4qtc,6.4,False,False,train,0.1962616822429906,0.2360515021459227,0.2518796992481203
9596,4r1y,6.4,False,False,train,0.2067039106145251,1.0,1.0
9597,4rse,6.4,False,False,train,0.1764705882352941,0.1654135338345864,0.184931506849315
9598,4u79,6.4,False,False,train,0.2195121951219512,0.2008928571428571,0.2465753424657534
9599,4whl,6.4,False,False,train,0.1942148760330578,0.1340579710144927,0.1942148760330578
9600,4x1r,6.4,False,False,train,0.1335311572700296,0.1245901639344262,0.1461038961038961
9601,4xbd,6.4,False,False,train,0.1923076923076923,0.0957446808510638,0.1923076923076923
9602,4xy8,6.4,True,False,train,0.2733812949640288,0.2013422818791946,0.2733812949640288
9603,4yv9,6.4,False,False,train,0.059171597633136,0.0704225352112676,0.0826210826210826
9604,4zxy,6.4,False,False,train,0.1822916666666666,0.2,0.2239583333333333
9605,5a4e,6.4,False,False,train,0.2314814814814814,0.198019801980198,0.2314814814814814
9606,5c5h,6.4,False,False,train,0.1666666666666666,0.1495327102803738,0.1666666666666666
9607,5dgm,6.4,False,False,train,0.2416107382550335,0.1904761904761904,0.25
9608,5e0l,6.4,False,False,train,0.0712074303405572,0.046195652173913,0.0712074303405572
9609,5f1u,6.4,False,False,valid,0.0873015873015873,0.0689655172413793,0.0873015873015873
9610,5g61,6.4,True,False,train,0.0330882352941176,0.0433212996389891,0.0813953488372093
9611,5hh6,6.4,False,False,train,0.173469387755102,0.1304347826086956,0.1948051948051948
